filename,sha256,git_blob_sha1
2417.parquet,2296984f36a4cede5d7c6600f04a8245d6d80d26a7bc857858597447a50e010e,ef6190e6b6092de4b7357837f323e5dbf413f063
2419.parquet,34e8b3da2809622e8c7e9b0ac3d1ed8de5068b50491da53417caaa98244ecfba,5daba0b3a51ad9cf2ffad7f375de05a3214d35dc
2420.parquet,109c8b94d643ec790e840fc0413932d6db31092c0c028983df8b833c318cc4fd,a442c1b124c838d9aef8cc7afcaad13a0970e0a7
2421.parquet,6aa05ebd3665de77f996d04b03bc81bcc4293fdea590a5b95fc8e55c6de91376,2aaf1d50e3a2d4e614552595aca83851288739dd
2423.parquet,ec2b1068e6bd3a07705b552d994d96fd48edab3f97567047dd51ed7fb27deb94,4e0b48e1788dfbc56abdcdd6d932666f1ebeca66
2427.parquet,6e4c5d387c5c6464aece265fbf686bcce0d465acdadd7838634a24f68e44ab8c,75aba5facccf1b8f704bb7e0c10ad4d3d9f5d36c
2428.parquet,d41bda11deaf3758def96ebd0793601cc2de99d350e6e1344621822e0d13f9d3,085100e6561b7e3ffb34c9bf142801c4e0d95a9e
2436.parquet,7a7e2c5a87a80391605fbc8e2dfab9fad6c6934282eb900cbda42bafe472b89f,fda7fe0f90940d65b31b03ea640dc2b0578bd34a
2439.parquet,28c177b1254a76f23392dc7f85486c0018cd40c08c34ef583f588eecf29e3394,56a68df836ac1d4f1683748cab8342d3c496a10b
2441.parquet,cd8b104a0c15269d081099721840e3449be233d6f78e3f0881ca1a896dfeeb0e,aae62ea5e79044206b796e1de61e425894d62f5f
2442.parquet,91097f5369dcedc55fd18ebb40b58da8c64ea3bcffc9d3357669755474739a9a,0450459e26e58e062ed0b32ee2e11d9b17022dcf
2449.parquet,798d4f276db72532405ec1f7d013cf345526528236f99e1d33d669fc1a0fe16e,86db0b75fbfb47fe534851b59d66f1bc2735538c
2451.parquet,d85feace8cc7f3c6b40fe3a138dd1dfc2b103ff46a5bde8648521118139cab7b,085bf291fb66c4ea6640c8e8a9704041ebe9ee93
2453.parquet,2d657018f01e2e2683807957047b138197c15fe1885af882d281e1e39962159a,24deefa27065e021eec673e14c2a1c5412b9ebac
2454.parquet,49a9abe2201e772c9b7e481e020be1000bb6768856c31edc548ad7f363982670,58d6b81a4c0f5eb4017ed57a232510903e793439
2455.parquet,1795e2660bc8a5b6c490825e6fb329fcdeaa2ea7e256428ea47a519944e7a41f,1130355dcec4781d2c0716e9c8c22a49a4fd0aef
2458.parquet,18530c1d15d2e4c184e1c9077c6293f4c6039b3d1a5947247d2c32b3f514adb6,8aba3f9824d90bbfc9f9b971f79e68da4fd6da8a
2459.parquet,ade78b537024d042c74d1f40616a7b8c8234c15364a578d5702b713937052b8e,31307288e8bee29af9c65e55fe3e991772c19137
2462.parquet,e1172062f37691a0f048529b4b41492b4d53b3a1eab30c6bca16b3b960851ae7,2a34e93bab9ce8a4e8b432d4e1e636240971927c
2464.parquet,e3cf74fe63da7179edca3e9ad1269e3dfa5b51bde013c4b05a54666cc36e1d1b,88fa82e7362c1103b1d8ae6d08579553853c9cbe
2465.parquet,1f8555a91554f52f9fa3410b50c9748185d85d38c2cea9b5f6491262a0e1691b,73474c9996439fa9288fdd924420e4801a0b4166
2466.parquet,e826440e3dc5a0682271e42c3540d6b1e658de85d908ce9d285264933f784e80,67f68a3d01931cb9a9ecebd88956b7ff1e5c3968
2467.parquet,afe96506b509fb0c3f8f004337a5edfe18f1099551d50286053541afe95e499c,4dac1c40791018e45d616adcf4c7d35ff15c1731
2468.parquet,91725feea4c6329c5a6f733219b197b63d36b7fb44d8c808f60138b47e072dfb,66d659a3ed712808e42ace054ab2bd12e2c9911f
2471.parquet,60274d38199b240eafe216e16b900be661a18b88b95c0511d9c99e01e681c872,82bbf9cbcb7473075ed2509103932322495a4ede
2472.parquet,286053e41264eecc68f05ddb645006cf976d8227543512a3e47af45fa5b1418c,5775c5c2e616ec996c6cff3b1517ade3899843b6
2474.parquet,09cfd1a03e01d1b33c8558adb498bfa0c163bdd5c145900d605ba97fced2b5e8,21c18ed898fb1f84aad78c41b770ab9fdeaf2960
2476.parquet,05da05b2e9bd26baaffceac4443547041410b1edc4aa231ab7d1eb979d41505a,66cab3e221edecd6d4b28f63c82f98861de27ac1
2478.parquet,de635f32446e25eae8e5953cfad32a4a2db8ff33ae38599fdfd3a59488a2236d,2b1fd45e7b6ff240ce16cb260bbc4cb94c5655e0
2480.parquet,70b23072ab70e8d1ae0a67d1f8b0a4926d90fc4b738fbc6126abd97dc5ae3779,8ef300ad39e5a1d3e30818c546b874132f360e7f
2481.parquet,cd4a449b2a5d34d0ff33438d2cfcb5b3fa1f13a2f6280060ac4789c44c4eb115,e330d6feba65ad078d17a720191fd075382f6072
2483.parquet,0b60ef18c65b2fef995187e86f8210ded890b4ef1aa5ee8f60baf0aac08ef219,63879a5f2af021d4b8b6f0ca215d7bdafcacf9ea
2484.parquet,1e4fd3990f113cf277d4085b1b82260a7aa4626df7a210d7d3fb74af1a062cc0,8a2219c75d23d25168d8ebe00d4e10748106c771
2485.parquet,f9873bc6c63db10b56b0292073f19f964596717589ea5d7bc044e05282a605c2,26efa1efd0caffd7f3c93ab42a18774c01d08477
2486.parquet,ca1ee74411825db6b8ae67289a716376ede00ffe102e9fabc333ed66b0faab0c,94d90e3ca678378492a0d3673da27a53a127a707
2488.parquet,97a6d5c6f78236811dbd702db0b0787d220de0b9ce745f18d992082e15bd361f,8f91f571e5bffb1fb0f9817de045f0b3084a4817
2489.parquet,98e02944fa053c059a50ecdca7886541c7a325b814a887d84e56e0b4bcb9ab6a,55f10ab3e066a6c3737fc981e8c51500ba41c225
2491.parquet,fc461ea04fb2aaaeddd69f2daddd871ef258287d5fd96c70d7bdbe48cbbdaf1c,5a84634da8137e21899722de4c748c5f21f486f0
2492.parquet,dc16e83de59b1dcf05765f16a8a867874692f3f6fe22e7dafd788aaec4cb9a62,0c1ecf94d24d931fb77b8c449b3609ea6fd05f98
2493.parquet,d2ca3a1437e519675cf7a4b67df5ffeb6f1ba4f8a224af5aac3f4238f1a311fb,927cfd6c8fda27530c92819a589f266270df6a2a
2495.parquet,689f78b06a8a97aba7f2fa889499dda0f891f3b78ee5811117c00d51ce839cc2,1a20261f4ca786da8eb6c43af1f7f890bb5efae6
2497.parquet,e280148fbd7561869c54a450e6ccd2c2ee19c0036799ce29c6bc37b14930a5fd,c941e60071b00ee4a0400108c4bc2fd324140120
2498.parquet,674a7c2699c3d76f9a393505b0836f4cb49021b0ae8c0b892c4cf204ae3a6d51,421c205c223c9525d7fbe1cc0097e8b13335d636
2504.parquet,43c92efb2f20941de52fc6ac08df33c4f14ec17034d6f1fe71acbdecd57b7e6b,32d801dcd3cd5851d4a9a305d37ca1ab3309bdef
2511.parquet,d177ba14765f69e753e09fdfd5e4b5c601b565ca86326648d65d0b13d43358a1,3614690c31d8849638d4c1efbb8a3be3dbb8be12
2515.parquet,4b43591239eefa7b9dadddc256ef0cc0da661091d873e4044440feb7c23aaf90,692c54d470592c0c21ed88121c62e7c837e87b11
2520.parquet,baae53e133d41e464cd13ca69e51e5da4f83db7eb6788be4d1edb07724b3b129,66b300523bb3e52c62888670f1a534d47bf403d1
2527.parquet,871eb17b068413953063a8b1b93337b0ed19d5186bf0bd04b0e593de638441d2,b6edc8527614a8d1f4aced5d03dc343edb61f1a7
2528.parquet,e07f293c2a65ae508c43ad7570e2cd0d83dc2d50658ecbba080874efca937656,3ebdda7c0248c43388a246faf7de7cc707c4ab8e
2530.parquet,910aa3309a795fa7c738e32114a460f54703b6e9892bfef18b17ca5e876bca37,2e71ac358ca0570e4d805f4742c4d1779905ec21
2534.parquet,343c66a33b9341f0b6579445d47f1eb71d21a47f511390a76efbc5740643ddee,8383b7ad22ba0b5065c30e4abf7418a317d818e0
2535.parquet,52c8235331410403c8a3bfdd91c1dafd4f6ee4a32f897be9d1d4449dc6459cb9,bfa5cb679210ba754c3d6e27437fc829232c8f2b
2537.parquet,8d40d1dc80311d8a58a22669eccd2393ff062b8ca8fe4a3667fef3a9b202b71b,25acacce2948fa0d85b644052b3fe30bccaba3ac
2539.parquet,0da5c3aa6d8136bb1690a0b91b3dc67679e69ab450e4ffaf21f52ce6b87133e0,ca50debc054c2183d6cf35c18f434a2c2cf87a1c
2540.parquet,ffe18b28459f9fcb742eca383e70130c2ac4577743d047502f1bbaa0952dd88d,1e9f9977ec5b023496a99b47d355973984365cd5
2542.parquet,909d34d6345b770d3ccb7beb0362b8bd4b226078cbe9f050ec768e1555a6c70a,cde1eb45a5c4467e9021f78b1b78a35b50dfb22a
2543.parquet,9071a9d7d5e25bb4c13375fe832f1bd72a5c97d448b6518598d9a4effe9957c2,60b59e2287189e03962e49552e78359b8aaae0be
2545.parquet,ac5f5d41d80886dd71f5bee899a6b081f21bb01254d2f2c79d6bed0ab9abc7f1,12f6d1fb2774cb8fc9bb8cc37ebddad70f69c6e1
2546.parquet,474d06a32145cf132b1e90bc484251b45ac628f45a738bcf207666a1b80e0a7e,fc233f2de26547d0a71ed00c829289b26e53a336
2547.parquet,00e0e4e01e0809fb3d281e83e126ebe79dca40516c9e9dde628f178feda8b97d,4ef55fefd195ba39a5be3fc38c2b159f5600dae4
2548.parquet,40eec005ed247d2408240bc93ea84b304bbbb13e0d665227834e20871c6eeae7,d8cb4942fdeec333561c199e7e42102075519685
2597.parquet,e28aefaea9d0784c66f6126fa3df6afc09278019f8ce354f70878861874782d6,7be7a986f0376bd79dc8878d17b6430d97e7190a
2603.parquet,9a70d0ea79735b9919bded0732c5d93b01f073ddac3e8651e8f01ab188113ef1,30654276c1f2a3a73eb42b5cdb9ed66673406861
2605.parquet,c0392459615a3afe261a399f0d2cdf6a5096809817a5d1f13f1809ed8889058e,e05220e739f705d8e9a237c69e4fd6cd2e8627a7
2606.parquet,ecc3dafc522dfa4eab13595adff8767d97791b107b72d8af3b53b8595cf8588e,5fd90062e9928064597e89c406218fcf520c28ec
2607.parquet,17f3d30de3b792e4831c6717ecaa7f38ca449c09040f7d148a9dc201cd4a1344,03961b474aa7142623f8fe4204089704ee6c177b
2609.parquet,7e57a2607c86933092cef6afcbc32979c9f8b592857002fcb18e96f65b39b943,59cbb5564228bdd2011d7d9ef54eeba07db119a3
2610.parquet,a4b6a2756e3ec07b0c6adaa9c7abaacda499d5dedb6e7b0911579c9cb822eb53,02a91d53a762a23ac73b5722cd85cf2f7eb24f40
2612.parquet,4ed516db733fa531f5ea9317691b70b7f49a747db9bf2ed06a6c7fd4aa637987,977d06489e3183282b0deef4b243a19bca38ced6
2614.parquet,812d17f3616a2a786036b5bd31a1ba917a8d3dad4a1fe9ddb2e22a0f5e3a825d,382a9b9e17feec754489f9a08cab849f9d3585a9
2615.parquet,03701273ff7a653fcb4530f0faf7b924c2caa2a5025f5aa93b0e3adcff3a7dcd,c894b6025fa973c081bab178f41e7365f85c04cc
2617.parquet,d371ab191f4dd4671de1d45e9c7d09a6b4e3f968cd09577f4c3bd261fc7b0fc0,eb82eebeb173e50f5399a6f928658492e38532ae
2618.parquet,eb1d608a54ff06ffaef2e583133d2cbe9dc78f620ac9bb6cd8da578b6e370805,fa0345ca5cc3c87a7bea1c6462bd8d79165506d6
2630.parquet,0b218a28181406069142f681e720bd460e7037bb66462bb443ba5f4682cd418f,1525701f147db6f4a477470cb7c61484e4eb2046
2633.parquet,2a1b79232f2066cb3f7af867ed7ac48268b5464fdf6ec2ea93e6e06d7f2805e5,a7c57bf97dc119978f1778dda34ba59cbc1f2d78
2634.parquet,1ee6d7c0607cb5238afd68c0d79498abaf1c32732b20e9f3c021f3236c073325,7c2cf8351a051070866a2205307588edc794272a
2636.parquet,ce4ca600aaf298cb1f82babaa520b2a9a2cb6ccbdc08e8674ae6e75092ccf5b8,e713adde8610dc42342000bf14844ab095444c6e
2637.parquet,31df2dcffa1ce3aeaecd4ab613e0bde166f3f93a7f65e974802069bcccbb3d91,a028cab71eddfc1ac7e83b513ef8339fb206e752
2641.parquet,51675cfb4a78bf6ae4ea9973513e4ab51693d293789d6df9ae450b7393fae050,a79b58c1eec5454c84f7375e8f616132cf9833da
2645.parquet,ef31bae5a1be63478c8826de6b89993314e4d27b34af7d65acbc146c653f8937,4f1c9fce1d34c6a3c9659499ff3f72ba73561eee
2646.parquet,3841ed12187bfe7b9f61860a37ebaff5bf6afcf207445c51f6d6cdb66caf65ee,aa7aec78577d959de8912a873b726fbf25c08861
2705.parquet,bb4de35aa3cf62d6f091cdb16ba766be2b9c6e114eaf9bbd07a252c59a5cce07,ce7b4826c796536f0664489f9397d8c3667e63e7
2707.parquet,11096906e06b1fdd76b9c0690f4ccf5226eb882288c53c8d74e6c7add9f3b7e9,e72c8f2c48e26def3635c3d2aedb3eb79a2c4b2f
2727.parquet,4a2f7b7f8ed857fc3c54835536fd488a7f72b7317ded9766b75ee00ebcfbf597,01d1213229dbc0322b0abbabb1ba930695ed72ef
2731.parquet,65888bfe83fd0045090c1fd237fe8a71f197b28822f1b108de360e3d0e87fc92,38db7c1cc90ad02a75cef734010d140df6adcea1
2745.parquet,8dd1932bca4c436f565e132d13ccc0e12a636bb42851cc2c3f42e28cf14343d4,825c4e78877b707128017b2befd6fa96217761cc
2753.parquet,04b452436181ba4a8eabe16bbac649c265912dd7e2e3de6b76bf57d911841644,68066ef4af5059599e49ce11f1f4d60cdbb032d0
2755.parquet,ba6e90ab4cf6a64b776467c059daf45675b8393efc7e6947024f6e416ade2cb5,05552bddf14fc90167f04a1022e1cd7a8aa8f89a
2762.parquet,8d019a994760a7e1fc4feaaccdb3d0d6d1edd2ecc5ced4d69f8895f1e36b7c71,4e8bc4900c439a0d4e68e5ed8ad897dbf696c8cf
2801.parquet,3742a20d121cf9746227783e570a5285565cffc3f6967aa7c6d60b8949ee092a,8c567a5fd366a8e19ed0b4f185c493fa4585cb4d
2812.parquet,59ea742e0816cfa4bf555f43c21d9be156d75508d86a12f123da7bc3b51002f2,550e85c212b7952c20464fbf3f0af51e764fd836
2832.parquet,9faedd2339c35d4c8479a699c8a6419200c5de20ee8c93f40906b5d38a8c9b6f,0fd7ea78b7fcd1c1a23529ddcf7e090786684441
2834.parquet,e87a3783726247597091992491058809a03294bbc41da8fa6ede24769a87ed7f,f6f7a9a5f30f8988bf1d42f25fb0d0fe728f2517
2836.parquet,358c9e62813f35ca54717a74d48c801e84fb669a214488cfdc907b41d419d520,b56d2144d778a80257ac1378d49c75ac687d781a
2838.parquet,b6a5f515891b6ada9858110010e7587a56bbd98842a909a117ffc185e097092a,450388fad9e49f5995064268fea5191689636b9e
2845.parquet,21672c9e8d7141e2e31277a774825db8058bcb6842257cf6cf05bfd3686c5187,117e341c4ec1d2561ded42b8f06664cb23aa7652
2850.parquet,e85f9ffb09e964ca0e49ba847a15c43dbeca3a2bd42e2eda8869da18ee5165eb,862440eba9163bbc5eba3fa855e968244e30173e
2851.parquet,63dbc509e5e8b7ebbc0773401cad72a7dd0f9c0feaaf85320ce70b224203ffdb,3163d7f1e05f54b5731b6e6b85250b71936b8f46
2852.parquet,60dd02c7a8100168b5f2ce27847e6134a16ce8ca742dc023abbc354682685f97,cc17b7d3a0410f444b7c9b298c379b6c3b1ee361
2855.parquet,4a10a64b93eac506a4d8546a523cd8511b5c1b3bdd7ba38a4245d7389015657c,29768471dffa922b60dfc0121330004041b97659
2867.parquet,64cbe61cabcf076e4a3b37cdad629f9921b744ab3effd1e2b9df4271b6d272a0,f50b858502019b9a5620e74c1231d06428aff299
2880.parquet,d57ffbe234641f1b7396062a0223fdb2d1ec66fa11733a86e106f2e8e973aaf7,238cbf9787ec711f15b9a4786c3e6cd0a46e1bd3
2881.parquet,1d2ea1752db1c8739491cf2d26335d1bba9305eb49560093bc117e02ac163dde,725965ff15a77f6312e82d12ef1c7c6bae3f93d3
2882.parquet,40ca069a5840c51fbc16aa603a77a7321d38567b7a481fa167b43e2bfbccdc67,1244b42a83e068f428e9bcd633bafe56e300b30e
2883.parquet,8f2284135b531e4e83a5761e7c223b2bcf1573ce0ea5948d67d4946f6bb12251,badc422ac767d0f10f033ffedb350ccd38f3d6e5
2884.parquet,31701fe02cf3a2db1cecfd4e3e7e456ede9f4eb9256b9e50132f18435faba344,8861870ab3d106d41506f1ea405059eca2c7472a
2885.parquet,d22ffe549d21a6f558ccfe1218e0e233a551f8430bc944900880af68d4196d9d,eda18c556364e7ef0aeac112d242b19a44eb3efd
2886.parquet,f8b27f1a4baa272ad45930a149af7e3815747a655536a9c02c9b5089cfa02353,71de981ef456e4efcad37034ce9a7f1849f7987b
2887.parquet,2b537b5d0d1fa74e33dfff03e64232f9600487de57416106242ab24e4978972c,be9a0cecbf51646edb1c647ef644f77f2d316960
2889.parquet,49f78a5f4ea912c1c1f0bb02cd7e265c3835b798d19b5b6d502a8e54b7c40260,bf9d21394a8906cc3e6998dc3a82be162c561b24
2890.parquet,0dc90f7c3dfbc49a8df3eeb9dfb7f37a81380a967502e48c38a6f6e6f3836e1e,984342328e2c785476577297f13c4f11dea605e5
2891.parquet,8a17af573f8f031f1729d22f4a0a61f51a48ef751f12bc605936417437159d1c,d3d225a2f9268016383540c0983358bb636186c9
2892.parquet,9a08af2f91d2556555bf9334a4d8d73caf1768f3d6bb8a79fb63a339ab39b235,e5984d19e883816129a321d1f60ef8761ad4ce7a
2897.parquet,3745b6d09f8d390f369454d69908c3aeaee61bf6540b0aea3abea3228d456163,1b8c7ac045b6fbb2605b4ca57282739e39718a6b
2903.parquet,4fca972130833768f9729a00a6649f2d5e31822f70ae4ad951b05cca5f4d919a,7efb09738ddf798d0615930cc3da270fc0a87c2c
2905.parquet,56096324f4829a9eddc329d08626c51e0323de0f100211ae43c3d77683511d8b,a9e33b20493e1be43ae25ab7c1257762bc1eed0a
2906.parquet,24c2e258a9297a48ce2d80e583d96514057179d27aecb58ae0fb3cc1e85ca328,bb0d3a5462d55015d171f9212e77365869722d05
2912.parquet,2b991da87cbaca1e2531d3f9025e712fe9f592e6b9a304096c770734ded4eabe,0cb2d0af9a6475233993f5bd15a37bbb03cc62ca
2915.parquet,cb71569bd40201c959ff59569600d17d698ed86ef47d26ba3cf73af82dfd88f2,a572ca1bb0604788c3be716d7d87b111a5fa9d46
3002.parquet,7113560ef5a9aef7a7a43d21fe94a5caa0eec4ccb9583041ec37ce9809372c99,10cabd2d7da31c5398fa7a7fa3c88c3a984d315c
3003.parquet,0dfc22f80d2278029098de0618d00bd25bf3a3a775ced59fbc9f7888f590de40,f5fa40be9702ed3d96d69b504f1309352271b076
3004.parquet,5c6cd927d91caca850159973cf9c9945908dc4325af1c93ffa161c486430cbf9,e37f6382b8e385b3cc9a3ed9822de648fa2a09d1
3005.parquet,bed04375fd2d5b8a44aa9e11d52c94cb40e03d15be603ca631a45aeba6160fc4,20307cd2d01322d9433e4d1fd0d954b612509b4c
3006.parquet,529fbf00dd20d11c8cc033a21dee51039a420762bc360c0a915cb59d0abc18ce,1401356c658aebca183b974f5f223afe9d13c4bc
3008.parquet,e058cb728613daa9b057845293cece87ca570dcd7b35604e136c69697dbb73e9,e044c3f5c144b018408a2555e27b370ba85e9f89
3010.parquet,1b0f12b79f4e3e8237067ae1cbb8148262b66acce5bcf6aea82b861d70459669,b6822fdbe5ff305e8dc0f62fbf235a4969c6ca56
3013.parquet,3e6e2e1f0756aff5d3cb40bedc48d2b9336d5329ca7049fa1d68723dbd0b568e,1eaf3e6a12cb5bbd2ae54e9ec610605342bb80c2
3014.parquet,1ac2a8b0535b9632cb17e4188d74e3aab3df53f055cda0e2be38d0d943419b39,74c09c16972b7f64908cc593b87ef9835988fb21
3015.parquet,501da7620d829d0f10d1bdcd3fd2a8e0bb19f3c24e5cf78dc58fb6eb559e898e,5a4bba99e9174f9bb198ad7f6fb883a85bd159f9
3016.parquet,370216b0e6bdddbda39a7294d34189a99da7df63a57f7a5227914f9080ddf9a9,1303aa62fdf6c1b5d2b23b69655a863bc081961f
3017.parquet,bc0407fd10f36115fdd790e0f4b5ff4fa1fa3a58f99ad00ed2f8f0cdf322a10f,3797dfa3d6063f928513e1ce3cb0660bf121b9ce
3019.parquet,5e6d45a18d92c6d4e921f7b4bc563fff09c14200d96bf20af1b5c639d1186dd8,440fd8e8ba29a145e9334ebb66e6831b8120040c
3021.parquet,b15dc3c375f822867055475d55f04fd99b0eea4833fbda2726ebb731c902e984,efea3b82932456beab93d7cda3ce67ee12ebe950
3022.parquet,0cef8ac94969f4a6bb2f45587f9fc4452f7a8621f9eba6cfb202009e4f66a1e0,cbff9191739278cbb9643bbb8144409b9342322d
3023.parquet,a544ddf0283a70456b8913a4e9038520c7349079138ab5b89d02e885e581a7d1,364dd525dc97ee3797bb0227fac8377abfca508c
3024.parquet,724e60beb25a2770cc21ce3ddf21ae42129251746f804575cc80b241060be9ce,47c670335f470e408238baf26c28e4145816b0cb
3026.parquet,3be25cbef1dc52674c639785bb3029d310ca6b448c9254697509eae66f008d57,2ef1ed58821754e3f055295b39f641f519a1d890
3028.parquet,feb4f1a4a3f44ba06a57a95036acda53ef52ff2b062b407ed8a0162d8ab60924,75c075995178ec9db78bed72230f074f8799594d
3029.parquet,c54c7769c76086ed2bc987970a67603bf779ea833cc47f36a985b5939954c60f,65c499e0be39c0b95d0240b241831d5b8bbc47c6
3030.parquet,73f834da40bf0a5e6eea407a630357460d1e02c12dfcef17853a5056f198f36c,db75f1d75a6a2f04329299f22797762bf99585b6
3031.parquet,a597bd8b43dcebfcf2a4113ca9a68e9418fc218fd3892dd0959d2d679836f0c2,f4c7ad4b3dbb765839f249981609ecafb13e20ac
3033.parquet,74185c9003cdc73b5c541006e263bc2d7f6c07aaea68ea1362449c1f2b619d09,eb58177865cfcf9884f42a67162e5e886f7d6b58
3034.parquet,7a23618c9cfa5615a13559b45d717b8ce525f8a2d56f0b1ff15c4829dbe09507,0f1523cc84e09d8797fd2faed937958803d761aa
3035.parquet,a1cfe8d88804bac3ffce4c09710a999b8899e524703730682acaa50250cc1bf0,870896292474beff5cbd8071c2cf34400dae9456
3036.parquet,5cfd1f3c265b4ad575d6f10ededf76a6e361eb50d21b09e00b69608a016517db,86f07b0fc8931772130a0f377ba690892914da14
3037.parquet,f9ecaa991fc59eafe0efaa9962b41094d6485c159c68c8a2959d9276b6defc22,a13336f00dc54195d5d5089b17108889faa57925
3042.parquet,59dcf274dcf494c9484aa6f577a718db845ad3c3f11103c3104bc33a245e9d76,41c624577a198a0864d09326258af3bf2ed721f2
3044.parquet,cda9c2db1a5b12916f46729677ce4dbd2e3aa619963842e757e350d1acabc40b,6283f67d6d6deb7ea73b00eec6d134caf0d0797b
3045.parquet,f6f0ba74bf13276545248cfcc3c6a0740d7206c6da0154de60828f6e53c4edfa,972840057236315ef4a1e6fb31d2964358832b02
3046.parquet,bb59cf85c57e927403e516c37936503863ee0334013139e75add178b15cc4288,11c62c6e098880d8408aeea540246384e78e9a04
3048.parquet,f9556d0571b20a02444769faf2cc0f5850f7f36e0da58b3c6321eebb7a50302c,2eef4def3dc48cdf48a4c782c0c43ab7e5ed2a86
3051.parquet,c6a14e1ed317216873d27e3a945d9e503e71f8d40b01f87d69335301617f45b3,32775f67d4128fde2bb2d6a380d7f005afe04ea1
3059.parquet,e2b26231078c1258fa5cc1cbdc93003ccc3ac96f39b6603800104e8029c907de,73eb8a29114fb27fb96df1d3e68d94b96ea339da
3060.parquet,3ef0e736f3329c8949520bed8d35a15a75a7e1d9137d9244122e607bc5605bb8,25ac9756c29c3ccf8a6cecf4b0e7ad2c98bae11d
3066.parquet,10f074c417ec914c1b1c2fbd9531ee4d881801b6e545896c6ee339a5755e14f2,6aeb3251e99d5641a2f84db9873b526452e98f20
3071.parquet,63d03e1badcdf7d3260c3d6ad3b3094627c209857752752a68ff21b968343040,606a8965a34902958cb3db15e9828a5d296c6832
3078.parquet,52095036b2921750abf8cd25e290e0d492afce57c6256f91226736b1c3d0eefa,60a781d6a5e9a574a9dc9a84b2de1eeb82614941
3081.parquet,8e9f9c83a62377b32ad9af56dd146b51c56b44dde75970e5ae7c72416064a40e,daae10111c9352917d256cc04db81d2bcee935d5
3088.parquet,3e42e6a0383cb0e1da736adb18b4e25c486b5e4a025be6025e6513d644fe6172,4c7f0141a35caf03b1fd8898ad9255c9315e94ce
3090.parquet,788592c8a25030f6b96f16ced9474781c926e6a4143fd530efd3283a3dfa026b,7957f06f47a016428e298814132e55729e83fd66
3093.parquet,893aef4baed99e4dcf32bda3b772bb92e980344b06233c45e9bbe318e09aafbb,3ab85849c3729b054c0773fd471f6012eda2bfdc
3094.parquet,a13c62bb97c7dc90e40f824dc2e42c316f09ab1f5560159b47539c1eae3ee0b9,bcba4765ea358908975cbc9b2bb1dc2ec3791563
3105.parquet,d032e90ca35a05136cefbb1f5d3b58914e2b7f270658c13f9003a5a184e99d66,446d0c066b0a777d05d01d700b4cf0e81ed32577
3114.parquet,b86d8f3ef8db815a8be8fe0f2d398d2c29fd4303cd74243022e79e69488d1c82,e0cd1d97369b847126b33b84879a8f55b63e1639
3130.parquet,878254e8a8771b928929799758b27b5ad9cad4d104da6e6807ab7e72e5ac7065,06946e6c692e5a2f8a3d30205a6aa43276f8fb90
3131.parquet,c3a5dd336409c3a5eb062109ae34593207f90edf57e3610556d39ad06cd1bf9c,b10ab5becb93b5f2474c17ffbe085f6c08554ec2
3135.parquet,972a69b25d1930e222deae6e6f770145ac5214903b9c3bdbbe4602ef87e2f426,2c57b977185d6fc60e188a3d470bbb0756cea836
3138.parquet,6d96a6d522dc9993cdf9db502e8335e1e4c4b2c87e118fd990a7a449effe3da3,d7d9ec469f0793a282f984e55bf5880385471a81
3141.parquet,d4b101cc466c67ab92b56de48ad327f8a334318b197b419d7d3155c19eebb1d8,11d262ee82272c038bb4037d85dd812272fd20f8
3147.parquet,f70278648d33f3ddf0c3a8773429bf289024270a14db8931c613b44210847e8d,086a1e7a816cb28728baa29f6aa759fde6dde06d
3152.parquet,183d3311ca985e02b86e1a190c5c942f659b4bbc166cf7eecf09352923a6e339,8c833f19f4e1d8d48775fbdebf439553536ae01b
3162.parquet,67fd8d91aeeee793600ac1a02e3f174652b655cdd5a3ebeceb7b114a2602c4a7,2a20dbecfd158cf9842daebcf56c0052d512730a
3163.parquet,52d8f4046620cdc9f71e99c9b0964f06eb1777a9da29c1b12fc5137d5b815fb1,4d5ec169da3c59b0ee0be4610955f921a72d3764
3167.parquet,823948629500c76208dac261e2bb0b1c580f62293f5700caac4c4d3bc5adfaa4,2c254b71b7f14c8b9624527d26ff2643ec43ce76
3169.parquet,81b93a966e40151a5c89ffc64ec07d4e62527a7be2e21dbcb474199b0009e9ce,fdf3b960352f1865bf679b6f46caa9b9a96b9120
3178.parquet,2a04ff702aaf5b377509288a5b3d13464a61ca5c79ff75466619f93c562e2c01,096222980fdaa04f5a13df02e7bd610d4867bb85
3189.parquet,965875376719f9d565d8a4e251ae2e5dad03ac8235229fa8496c137037c1da2a,df7b9bd02b08454e4b959db28c3882c47288bb3b
3209.parquet,0412799cb45462c79d03e691aa677c1e0abde6494dbd96b8e97ab7bb3eb809bf,e509fa54e873819dc855979061cc95c995ac695d
3211.parquet,89a1baed08584d6cb51677b60f24dcbc76172ad39c7237157c3aca1a05dfcf9f,9b09110b60f5c77aa6dc76232591cc1b4d8146dd
3213.parquet,d802f96fda710b62b982f803f88342ab97cf20a13b7ecac937d1dfbde6300639,1aaeda325df1db5d7336ce22d0f028eaec25ef10
3217.parquet,9714d1d7fcf779638fcab93a4537ca2c9dde2459de5ad1e4effc448b29fcb40b,5267f10eb28b0557ebae366bf1f1a693e769b18a
3218.parquet,6ec1e265d87783dc4e18fd69cbe9c7b2ae0886fd25554b84032d760425e1ebbb,48d7b6632bf57b1c5d2efd26bdae268721d85b9c
